7063,01-08-2005 00:00,1,19.976,22.8566,49.94,63,8.41,391.6512068,145.176,0
8092,01-08-2005 00:00,1,6,32,15,44,7.8,193,148.333,0
8324,01-08-2005 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,7.6,265.6612961,119.0711802,0
8786,01-08-2005 00:00,1,38.952,36.8437,97.38,200,8.52,598.6122715,250.895,0
6560,01-08-2007 00:00,1,34.96,89.5698,87.4,107.5,8.08,884.6403484,460.608,0
2007,01-08-2008 00:00,3,23.8,12.636,59.5,14.208,8,139.641239,112.15,0
4648,01-08-2008 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,7.6,691,276.3524702,0
6488,01-08-2008 00:00,1,9.4,3.7665,23.5,4.848,7.4,-10.15506492,39.1937,0
6518,01-08-2008 00:00,1,23.6,10.5705,59,6.72,7.72,107.7284066,103.044,0
7211,01-08-2008 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,6.8,177,97.16661748,0
7756,01-08-2008 00:00,1,21.016,33.1598,52.54,12.96,8.16,205.3964028,190.706,0
7841,01-08-2008 00:00,1,24.972,46.5515,62.43,200,8,488.1200236,256.395,0
8362,01-08-2008 00:00,1,13,45.0765,32.5,36,8.09,401,220.319,0
8496,01-08-2008 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,7.6,280.9028951,117.8883731,0
10223,01-08-2008 00:00,1,7.6,5,19,7.584,8.24,-256.5019317,39.8333,0
2011,01-08-2009 00:00,3,38.2,9.1125,95.5,0.48,8,278.498426,133.469,0
6203,01-08-2009 00:00,1,14.2,8.1405,35.5,5.376,7.72,160.1908987,69.4187,0
6572,01-08-2009 00:00,1,23.59,14.2,58.975,12.2,8.22,139.793384,118.142,0
8373,01-08-2009 00:00,1,41.948,9.50859,104.87,31.2,8.4,373,144.489,0
1999,01-08-2011 00:00,3,15.8,4.2525,39.5,1.008,8.05,98.90370654,57.2188,0
4558,01-08-2011 00:00,1,42.032,30.8416,105.08,102.72,8.31,466.2590929,233.587,0
6240,01-08-2011 00:00,1,13,5.7105,32.5,4.8,7.73,43.85250538,56.2938,1
6506,01-08-2011 00:00,1,31.024,43.8469,77.56,235.2,8.37,403.9360124,260.255,0
6596,01-08-2011 00:00,1,34,14.58,85,12.096,7.99,428.4331991,145.75,0
7247,01-08-2011 00:00,1,18.016,2.42028,45.04,46.08,7.6,104.7633491,55.1245,0
7738,01-08-2011 00:00,1,57.848,35.0843,144.62,12,8.32,240.9969889,290.805,0
7806,01-08-2011 00:00,1,50.84,6.0507,127.1,269.76,7.98,353.893398,152.311,0
8397,01-08-2011 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,7.2,250.4134668,120.253865,0
8477,01-08-2011 00:00,1,18,5,45,5.465808914,7.74,65,65.8333,0
10255,01-08-2011 00:00,1,4.2,3.5,10.49977057,1,7.37,35.3,1.088467851,0
4660,01-08-2012 00:00,1,11.984,8.51472,29.96,36,8.2,307,65.438,0
6233,01-08-2012 00:00,1,22.8,6.68,57,13.49,7,86.74506057,84.8333,0
6511,01-08-2012 00:00,1,23.6,6.6825,59,7.68,7.94,144.1104319,86.8438,1
6609,01-08-2012 00:00,1,19.2,6.4395,48,12.48,7.59,160,74.8313,1
7260,01-08-2012 00:00,1,22,7,55,4,7.87,156.1192279,84.1667,0
7588,01-08-2012 00:00,1,23.972,7.30701,59.93,38,8.07,147.9130434,90.3759,0
8412,01-08-2012 00:00,1,30.964,27.3594,77.41,56,8.3,416,191.407,0
8745,01-08-2012 00:00,1,35.028,1.07649,87.57,22.08,8.18,273.3346316,92.0554,1
4621,01-08-2014 00:00,1,12.8,6.804,32,6.816,6.98,73,60.35,1
6260,01-08-2014 00:00,1,36.028,19.423,90.07,180,8.32,359.4113133,170.999,0
6371,01-08-2014 00:00,1,16,11,39.99811822,10.4,7.69,169,94.167,0
6692,01-08-2014 00:00,1,11.2,3.888,28,2.592,6.95,202.9319567,44.2,0
7283,01-08-2014 00:00,1,28,16,69.99662602,16.5,7.67,234,156.667,0
7554,01-08-2014 00:00,1,30.224,20.7619,75.56,30.72,8.08,316.0916862,162.068,0
8267,01-08-2014 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,6.9,382,136.5800516,0
8455,01-08-2014 00:00,1,8,2,20,2,7.5,132,28.3333,0
4587,01-08-2015 00:00,1,26.2,14.4585,65.5,28.32,8.19,244.4047525,125.744,1
6230,01-08-2015 00:00,1,25.2,6.68,63,14,7.3,223.3481121,90.8333,0
6705,01-08-2015 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,7.8,714,284.3698378,0
7294,01-08-2015 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,8.548169142,241.1123543,120.9825448,0
7542,01-08-2015 00:00,1,31.024,8.12592,77.56,105.12,8.09,402.3055114,111.418,0
8279,01-08-2015 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,7.7,92,67.53046303,0
8444,01-08-2015 00:00,1,6,4,15,2.315799422,7.7,69,31.6667,0
10231,01-08-2015 00:00,1,4,1.944,10,2.112,6.71,-1.87118198,18.1,1
4705,01-08-2016 00:00,1,38.8,9.477,97,14.88,7.7,284.9041231,136.488,0
6273,01-08-2016 00:00,1,39.2,20.0475,98,40.8,7.97,345.1593591,181.531,0
6368,01-08-2016 00:00,1,50,15,124.9922961,23,791,296,245.833,1
6682,01-08-2016 00:00,1,94.888,39.5555,237.22,260,7.52,682.7298557,402.035,0
7720,01-08-2016 00:00,1,11.984,40.3477,29.96,17.5,8.2,451.069122,198.076,0
8257,01-08-2016 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,7.5,280.9013375,117.8883425,0
8463,01-08-2016 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,7.2,320,147.0172035,0
10251,01-08-2016 00:00,1,3,1.5795,7.5,6,7.18,-311.1968851,14.0813,1
4599,01-08-2017 00:00,1,29.4,15.309,73.5,60,7.8,75.11568523,137.288,0
4625,01-08-2017 00:00,1,19,7.4,47.49713233,4.3,7.1,148,97.667,0
6224,01-08-2017 00:00,1,34.4,15.1875,86,14.352,7.4,223.5923035,149.281,0
6256,01-08-2017 00:00,1,23.02,32.6713,57.55,7.2,8.33,406.3509912,193.681,0
6369,01-08-2017 00:00,1,12,1,29.99793118,4,7.68,68,52.5,0
6382,01-08-2017 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,8.557186878,235.2667484,121.3949042,0
6619,01-08-2017 00:00,1,45.036,3.01563,112.59,135.84,7.99,249.6423293,125.155,1
7278,01-08-2017 00:00,1,9,2,22.4986025,2.5,7.7,52,42.5,0
7301,01-08-2017 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,7.913352253,90,33.48756171,0
7663,01-08-2017 00:00,1,12,4,29.99850786,5.4,7.39,84,60,0
7769,01-08-2017 00:00,1,35.028,49.1905,87.57,180,8.6,507.8251745,292.53,0
8436,01-08-2017 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,7.5,344,155.3827761,0
8460,01-08-2017 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,6.3,280.8826466,117.8879756,0
4685,01-08-2018 00:00,1,17,4.9815,42.5,31.68,8.23,217.8904616,63.2563,1
4966,01-08-2018 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,7.4,372.3493738,110.7914695,0
5869,01-08-2018 00:00,1,10.69,1.99,26.725,9.55,8.28,99.67088711,35.0167,0
6219,01-08-2018 00:00,1,27.4,14.7015,68.5,9.984,8,288.3087592,129.756,0
6384,01-08-2018 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,8.557186878,235.2667484,121.3949042,0
6631,01-08-2018 00:00,1,12.33,7.98,30.825,22.58,7.98,68.92844041,64.075,0
7309,01-08-2018 00:00,1,21.64,13.12,54.1,36.9,7.87,153.3145622,108.767,0
7678,01-08-2018 00:00,1,26.02,23.8018,65.05,1,8.01,326.1062775,164.224,1
8293,01-08-2018 00:00,1,8,24.057,20,30,8.2,345,120.237,1
8730,01-08-2018 00:00,1,32.024,16.9954,80.06,112.32,8.3,364.0082806,150.874,0
10259,01-08-2018 00:00,1,5.6,2.43,14,2.256,7.28,-42.15210667,24.125,0
2054,01-08-2019 00:00,3,21.4,11.0565,53.5,7.584,7.52,339.3126732,99.5687,0
4696,01-08-2019 00:00,1,34.028,60.976,85.07,209.76,8.36,692.3158397,339.137,0
4965,01-08-2019 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,6.9,311.37519,115.5225449,0
5876,01-08-2019 00:00,1,42,17,105,74,8.39,389.7405458,175.833,0
6214,01-08-2019 00:00,1,53.844,18.0768,134.61,294.72,8.23,387.7685023,209.93,0
6392,01-08-2019 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,8,158.9763335,127.3509521,0
6651,01-08-2019 00:00,1,8,42,20,14,8.2,396,195,0
7322,01-08-2019 00:00,1,12.8,5.832,32,8.496,7.46,26.16749081,56.3,0
7694,01-08-2019 00:00,1,22.016,26.9633,55.04,130.08,8.52,503.0128774,167.387,0
8303,01-08-2019 00:00,1,28.964,15.2094,72.41,4,7.59,388,135.782,0
8304,01-08-2019 00:00,1,9,3,22.5,4.4,7.85,16,35,0
8718,01-08-2019 00:00,1,26.02,34.4939,65.05,97.44,8.72,377.8418505,208.774,0
8719,01-08-2019 00:00,1,39.032,46.7581,97.58,469.92,8.1,600.2351175,292.405,0
8720,01-08-2019 00:00,1,8.988,55.2898,22.47,115,8.32,575.0878247,252.844,0
5104,01-09-1978 00:00,1,27,15,67.5,16,7.82,296.9138486,130,0
7374,01-09-1978 00:00,1,16,3,39.99805792,32.9,7.78,176,74.167,0
8910,01-09-1978 00:00,1,24.02,34.9799,60.05,95.04,8.1,370.0242697,205.799,0
4953,01-09-1979 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,7.3,861,304.3478444,0
6441,01-09-1979 00:00,1,41,6,102.5,30,8.42,325,127.5,0
7520,01-09-1979 00:00,1,16,10.2,39.99828086,7.8,7.3,108,92.167,0
7966,01-09-1979 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,6.9,532,222.2216073,0
8631,01-09-1979 00:00,1,48.04,37.8837,120.1,279.84,8.45,417.3540764,277.949,0
4905,01-09-1980 00:00,1,26.6,12.393,66.5,30.432,7.7,101.8861285,118.137,0
6198,01-09-1980 00:00,1,41,15.552,102.5,21.6,8.17,297.2517052,167.3,0
6423,01-09-1980 00:00,1,10.988,29.7748,27.47,61,8.4,438,151.532,0
7422,01-09-1980 00:00,1,42.032,26.9536,105.08,68.93552109,8.32,332.8267885,217.387,1
7948,01-09-1980 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,7.5,166,65.16491169,0
8887,01-09-1980 00:00,1,19.976,25.7726,49.94,50,8.14,349.8516331,157.326,0
5155,01-09-1981 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,8.571413952,220.1717504,122.5780582,0
5797,01-09-1981 00:00,1,11,6.6825,27.5,14.4,7.96,3.895128597,55.3438,0
6411,01-09-1981 00:00,1,41.948,20.9296,104.87,100,8.3,555,192.077,0
7447,01-09-1981 00:00,1,46.036,20.1471,115.09,77.28,8.32,402.486019,199.036,1
7925,01-09-1981 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,6.7,506,211.8620292,0
8605,01-09-1981 00:00,1,17.98,33.3032,44.95,16.5,8.02,349.793133,183.713,0
5054,01-09-1982 00:00,1,18.8,2.916,47,17.28,7.25,102.9921572,59.15,0
5819,01-09-1982 00:00,1,15.98,28.6862,39.95,47,8.09,301.3505825,159.476,1
6991,01-09-1982 00:00,1,22.972,34.6445,57.43,358,8.24,842,201.782,0
7902,01-09-1982 00:00,1,20.96,24.9318,52.4,37,8,326,156.283,1
8863,01-09-1982 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,8.514505656,280.5517422,117.8454423,0
4768,01-09-1983 00:00,1,12.8,6.804,32,4.32,7.06,172.5810641,60.35,1
7027,01-09-1983 00:00,1,10.4,5.7105,26,2.688,7.1,-88.56426794,49.7937,1
7870,01-09-1983 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,7.5,432,154.2139969,0
8580,01-09-1983 00:00,1,54.936,24.9464,137.34,192,7.26,982,241.283,0
5193,01-09-1984 00:00,1,21.972,35.252,54.93,301,7.29,797,201.813,0
5918,01-09-1984 00:00,1,19.2,7.776,48,6.912,7.74,165.8135824,80.4,0
6398,01-09-1984 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,7.5,76,-17.24203081,0
7051,01-09-1984 00:00,1,40,18.468,100,54.048,8.08,255.8107137,176.95,0
8560,01-09-1984 00:00,1,13.984,31.5997,34.96,88,8.4,530,166.626,0
4801,01-09-1985 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,6.7,774,305.2913907,0
5926,01-09-1985 00:00,1,5.6,1.458,14,2.784,6.86,150.0912037,20.075,0
7354,01-09-1985 00:00,1,21,10,52.4974916,16.91,8.1,198,95,0
8162,01-09-1985 00:00,1,33.96,9.9873,84.9,195,8.18,1078,126.514,0
8544,01-09-1985 00:00,1,22.96,23.9598,57.4,21.2,8.13,278,157.232,1
5014,01-09-1986 00:00,1,17,1.944,42.5,0.48,7.95,137.9308997,50.6,1
6007,01-09-1986 00:00,1,11,5,27.5,5.300997707,7.26,80,48.3333,0
7333,01-09-1986 00:00,1,27.2,11.664,68,7.536,7.6,239.4388312,116.6,0
8144,01-09-1986 00:00,1,21.972,11.195,54.93,60,8,293,101.576,0
8808,01-09-1986 00:00,1,28.024,23.7994,70.06,99.84,8.45,383.5297615,169.224,0
5198,01-09-1987 00:00,1,17.02,5.94135,42.55,41,8.25,262,67.3056,0
6019,01-09-1987 00:00,1,7,0.972,17.5,3.84,7.68,-189.1664564,21.55,1
7470,01-09-1987 00:00,1,26.968,65.7509,67.42,195,8.17,542.5503744,341.382,0
8130,01-09-1987 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,6.4,62,57.077308,0
8535,01-09-1987 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,6.9,219.9255961,122.6193874,0
5206,01-09-1988 00:00,1,28.96,74.0178,72.4,256,7.46,165,380.807,0
6027,01-09-1988 00:00,1,42,12.0285,105,20.64,8.06,324.4685789,155.119,0
7482,01-09-1988 00:00,1,25.02,26.1103,62.55,58.08,8.2,235.0601724,171.343,0
8120,01-09-1988 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,9,250.4415032,120.2544153,0
8801,01-09-1988 00:00,1,21.016,15.1778,52.54,23.04,8.06,221.594205,115.781,0
4859,01-09-1989 00:00,1,32.024,60.0064,80.06,519.84,8.31,961.3920035,330.087,0
5959,01-09-1989 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,8.1,190,43.68695087,0
6296,01-09-1989 00:00,1,28.2,10.449,70.5,3.84,7.7,219.5421286,114.038,0
7157,01-09-1989 00:00,1,22,14,54.99733886,18.6,7.63,190,126.667,0
8218,01-09-1989 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,6.3,241.0716382,120.9815009,0
8962,01-09-1989 00:00,1,42.032,29.3836,105.08,147.36,8.39,436.2871259,227.512,0
4969,01-09-1990 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,6.4,280.8842041,117.8880062,0
5972,01-09-1990 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,7,241.0817952,120.9817733,0
6300,01-09-1990 00:00,1,11,10.206,27.5,3.84,8.1,175.3584876,70.025,1
7144,01-09-1990 00:00,1,40,9.72,100,14.256,7.89,311.1197405,140.5,0
8207,01-09-1990 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,6.7,311.3720748,115.5224838,0
8958,01-09-1990 00:00,1,44.948,54.8281,112.37,235,7.87,736.4570835,340.82,0
4981,01-09-1991 00:00,1,16,10,40,26,8,315,81.6667,0
5984,01-09-1991 00:00,1,9.988,23.0923,24.97,5,8.1,234,121.188,1
6304,01-09-1991 00:00,1,5.8,4.374,14.5,7.68,7.7,29.19685867,32.725,0
7132,01-09-1991 00:00,1,15.2,7.8975,38,0.768,7.8,145.6563864,70.9062,0
8195,01-09-1991 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,7.8,90,31.18246875,0
8683,01-09-1991 00:00,1,13,9,32.49873573,0,7.32,120,76.667,0
5214,01-09-1992 00:00,1,29.96,26.0253,74.9,83.04,7.6,370.0027842,183.339,0
5998,01-09-1992 00:00,1,21.972,30.392,54.93,125,7.97,990,181.563,0
6311,01-09-1992 00:00,1,10.2,9.5985,25.5,21.12,7.5,258.0185556,65.4938,0
7120,01-09-1992 00:00,1,9.988,29.8963,24.97,49,8.32,512.7227879,149.538,0
8182,01-09-1992 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,6.4,56,54.98560588,0
8671,01-09-1992 00:00,1,40.032,34.4866,100.08,130.08,8.33,530.4071175,243.774,0
4878,01-09-1993 00:00,1,25.2,14.337,63,21.12,7.66,344.1788325,122.738,0
6122,01-09-1993 00:00,1,31.4,16.524,78.5,9.12,6.6,431.8095298,147.35,0
6321,01-09-1993 00:00,1,46,27,115,240,8.13,582.8011409,227.5,0
7108,01-09-1993 00:00,1,15.98,35.2472,39.95,5,8.32,621.7915407,186.813,0
8171,01-09-1993 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,7.7,222,112.8506757,0
8940,01-09-1993 00:00,1,30.024,27.9304,75.06,169.92,8.33,378.4229506,191.437,1
4882,01-09-1994 00:00,1,37.028,25.6195,92.57,11.52,8.36,329.8498717,199.318,1
6135,01-09-1994 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,8.514505656,280.5517422,117.8454423,0
6329,01-09-1994 00:00,1,41.6,22,104,148,8.42,438.3885221,195.667,0
7095,01-09-1994 00:00,1,7.004,23.9331,17.51,304.8,7.92,233.2487908,117.231,0
8667,01-09-1994 00:00,1,77.864,2.02662,194.66,147.36,8.32,429.1978231,203.104,0
5080,01-09-1995 00:00,1,5,2.0655,12.5,19.968,8.305700597,119.744786,21.1063,1
6147,01-09-1995 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,7.2,326.6214617,114.3398296,0
6333,01-09-1995 00:00,1,18.4,3.888,46,23.52,8.22,205.9781821,62.2,0
7083,01-09-1995 00:00,1,37,18,92.49604398,73.4,8.04,404,199.167,0
8067,01-09-1995 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,7.7,172,71.89087906,0
8655,01-09-1995 00:00,1,41.948,37.9396,104.87,340,8.4,420.9381541,262.952,0
4988,01-09-1996 00:00,1,9.988,51.0373,24.97,116,8.3,474,237.625,0
6159,01-09-1996 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,7.5,296.1429365,116.7055354,0
6339,01-09-1996 00:00,1,18,7.776,45,10.32,7.73,141.7494464,77.4,0
7408,01-09-1996 00:00,1,50.94,19.5979,127.35,142.5,7.99,193.4898056,209.008,1
8055,01-09-1996 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,7.5,508,212.5559675,0
8924,01-09-1996 00:00,1,14.4,9.72,36,20.832,6.96,99,76.5,1
5000,01-09-1997 00:00,1,21,7,52.5,5,7.69,110,81.6667,0
6171,01-09-1997 00:00,1,26,16,65,10,7.78,313,131.667,0
8052,01-09-1997 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,7.2,541,224.0615651,0
4895,01-09-1998 00:00,1,35.956,25.5417,89.89,23,8.13,396.8521774,196.314,0
6185,01-09-1998 00:00,1,18,3.0375,45,19.2,7.16,82.12491719,57.6562,0
6355,01-09-1998 00:00,1,53.7,21.4,134.25,184,8.2,724,223.417,0
7386,01-09-1998 00:00,1,19.976,40.3526,49.94,162.5,8.43,582.0089676,218.076,0
7981,01-09-1998 00:00,1,26.968,38.2919,67.42,128,8.6,647,226.97,0
8641,01-09-1998 00:00,1,44.036,22.3341,110.09,130.08,8.31,365.0439513,203.149,1
5233,01-09-1999 00:00,1,29.4,12.636,73.5,18.384,7.46,209.8675891,126.15,0
5937,01-09-1999 00:00,1,29.6,11.421,74,14.496,6.9,173,121.588,1
6278,01-09-1999 00:00,1,29.964,19.7049,74.91,36.5,8.2,412.6987809,157.014,0
7194,01-09-1999 00:00,1,24,9.72,60,16.128,7.66,208.4905257,100.5,0
8243,01-09-1999 00:00,1,19.976,14.1086,49.94,14,8.15,130,108.726,0
8707,01-09-1999 00:00,1,32.024,27.9304,80.06,120,8.46,507.768838,196.437,0
5179,01-09-2001 00:00,1,15,40.9455,37.5,100,8.1,514,208.106,0
6047,01-09-2001 00:00,1,45.2,3.888,113,5.52,7.6,357.898635,129.2,0
6449,01-09-2001 00:00,1,22,3.0375,55,7.2,7.06,-2.808354333,67.6562,0
7013,01-09-2001 00:00,1,19,28,47.5,15,8.31,304,164.167,0
7882,01-09-2001 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,6.8,241.0788932,120.9816955,0
8837,01-09-2001 00:00,1,10.008,21.6221,25.02,14.4,8.34,274.9145197,115.112,1
4741,01-09-2003 00:00,1,15.98,40.1072,39.95,17.5,8.18,381.6802741,207.063,0
5225,01-09-2003 00:00,1,8,4.0095,20,1.44,8.2,-121.5893773,36.7062,1
5947,01-09-2003 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,8.2,386,149.595666,0
6285,01-09-2003 00:00,1,24.972,22.7375,62.43,75,7.96,85.1638573,157.17,1
6530,01-09-2003 00:00,1,23.6,10.206,59,18.816,6.9,157.5731151,101.525,0
7182,01-09-2003 00:00,1,14.4,3.888,36,2.16,7.61,105.9348195,52.2,0
8093,01-09-2003 00:00,1,22,12,55,3,8.1,236,105,0
8977,01-09-2003 00:00,1,24.972,38.7755,62.43,25.5,8.3,382.2454189,223.995,0
4574,01-09-2004 00:00,1,15.8,6.6825,39.5,7.92,7.8,183.2083331,67.3438,0
4851,01-09-2004 00:00,1,40.032,25.0096,100.08,134.88,8.48,413.3491341,204.286,1
5953,01-09-2004 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,7.5,326.6261344,114.3399213,0
6290,01-09-2004 00:00,1,28.2,14.337,70.5,19.968,7.78,183.164197,130.238,0
6540,01-09-2004 00:00,1,22,11.421,55,32.784,8.26,124.4624314,102.588,0
7169,01-09-2004 00:00,1,28.964,11.0784,72.41,134,8.45,664,118.57,0
7617,01-09-2004 00:00,1,33.96,19.7073,84.9,27.5,8.55,296.6501672,167.014,1
8232,01-09-2004 00:00,1,20,2,50,8,7.7,94,58.3333,0
8700,01-09-2004 00:00,1,19.976,33.0626,49.94,29.5,8.59,499.8223021,187.701,0
4643,01-09-2005 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,7,216,40.11417702,0
5112,01-09-2005 00:00,1,32,15.552,80,20.256,7.94,306.0953547,144.8,0
6064,01-09-2005 00:00,1,15.8,7.65,39.5,0.528,7,164.3338489,71.375,0
6481,01-09-2005 00:00,1,5,3.0375,12.5,6,7,-15.19502863,25.1562,0
6551,01-09-2005 00:00,1,33.2,10.449,83,6.72,7.57,210.6909594,126.537,0
7064,01-09-2005 00:00,1,2.4,1.944,6,3.12,6.9,-80.09667346,14.1,0
8091,01-09-2005 00:00,1,6,2,15,1,7.2,28,23.3333,0
8323,01-09-2005 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,7,26,40.54394489,0
8785,01-09-2005 00:00,1,20.976,23.9501,52.44,13.5,8.44,389.1208111,152.232,1
4634,01-09-2006 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,7.7,341.8708485,113.1571754,0
6072,01-09-2006 00:00,1,9.6,1.215,24,1.44,8,-67.04573863,29.0625,1
6554,01-09-2006 00:00,1,10.8,6.1965,27,14.4,7.73,1.085631992,52.8187,1
7197,01-09-2006 00:00,1,33.6,16.524,84,21.648,7.57,372.7257893,152.85,0
7852,01-09-2006 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,8.557186878,235.2667484,121.3949042,0
8312,01-09-2006 00:00,1,25,12,62.5,19,7.92,241,112.5,0
8774,01-09-2006 00:00,1,31.024,28.7809,77.56,17.76,8.31,396.7229598,197.48,0
2040,01-09-2007 00:00,3,47.2,25.758,118,8.784,7.5,473.5279095,225.325,0
2033,01-09-2008 00:00,3,17.3,9.5499,43.25,5.52,7.45,44.83297249,83.0412,0
4647,01-09-2008 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,7.7,256,124.7036544,0
5125,01-09-2008 00:00,1,17.6,8.748,44,4.8,7.25,229.0711869,80.45,0
6085,01-09-2008 00:00,1,15.8,8.6265,39.5,9.12,8,102.2114938,75.4437,0
6489,01-09-2008 00:00,1,23.6,2.916,59,6.816,8.1,22.31977557,71.15,0
6519,01-09-2008 00:00,1,12.6,6.6825,31.5,22.08,8.2,-47.18949808,59.3438,0
7212,01-09-2008 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,7.8,322,147.7119658,0
7755,01-09-2008 00:00,1,15.98,43.7522,39.95,170,8.3,120.0025705,222.251,0
7840,01-09-2008 00:00,1,28,30.9825,70,97.44,8.78,373.9690884,199.094,0
8361,01-09-2008 00:00,1,21.972,30.392,54.93,75,8.17,495,181.563,0
8495,01-09-2008 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,6.5,311.3689597,115.5224226,0
10211,01-09-2008 00:00,1,3.6,3.0375,9,3.408,7.53,26,21.6562,1
2010,01-09-2009 00:00,3,35.65,3.7665,89.125,0,7.95,164.5830496,104.819,1
4723,01-09-2009 00:00,1,44,22.9149,110,4.32,7.56,396.0017559,205.479,1
6253,01-09-2009 00:00,1,32.024,19.6684,80.06,67.2,8.44,357.3122494,162.012,1
6492,01-09-2009 00:00,1,39.2,4.7385,98,20.4,7.7,138.9404825,117.744,0
6573,01-09-2009 00:00,1,17.3,9.45,43.25,36,7.56,206.6589749,82.625,0
7599,01-09-2009 00:00,1,22.016,7.03728,55.04,34.08,8.18,165.255978,84.362,1
7828,01-09-2009 00:00,1,35.028,14.1985,87.57,49.92,8.41,294.2810648,146.73,1
8374,01-09-2009 00:00,1,23,18,57.5,11.2,8.2,284,132.5,0
8764,01-09-2009 00:00,1,40.032,16.9906,100.08,77.76,8.39,344.2278585,170.874,0
10197,01-09-2009 00:00,1,4.6,2.0655,11.5,3.024,7.23,30,20.1063,1
1977,01-09-2010 00:00,3,15.2,11.9,38,25.1854688,8.3,240,87.5833,0
4548,01-09-2010 00:00,1,15.8,8.6265,39.5,3.456,7.6,13.73490694,75.4437,1
4924,01-09-2010 00:00,1,14.4,4.86,36,2.448,7.15,291.4683448,56.25,0
6098,01-09-2010 00:00,1,16.8,4.86,42,2.88,6.27,198.0301618,62.25,0
6499,01-09-2010 00:00,1,37.028,28.7785,92.57,99.84,8.48,469.4937696,212.48,1
6585,01-09-2010 00:00,1,36.8,19.44,92,26.112,8.16,327.0484256,173,0
7236,01-09-2010 00:00,1,23.972,21.644,59.93,13,8.45,437.7040456,150.113,0
7745,01-09-2010 00:00,1,24.972,16.4195,62.43,105,8.5,90.45354432,130.845,1
7816,01-09-2010 00:00,1,32.024,12.1354,80.06,41.76,7.95,301.617416,130.624,0
8386,01-09-2010 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,8.585641026,205.0767525,123.7612122,0
8488,01-09-2010 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,8.3,280.9137981,117.8885871,0
10204,01-09-2010 00:00,1,4.6,1.944,11.5,10.56,7.37,-193.3115427,19.6,1
4620,01-09-2014 00:00,1,16,6.804,40,8.4,7.13,79,68.35,0
5137,01-09-2014 00:00,1,23.43024921,14.52600721,58.5733298,32.90565384,7.2,82,53.52299308,0
5852,01-09-2014 00:00,1,20.4,11.421,51,8.016,7.6,249.7605727,98.5875,0
